,yhat
0,0.0085148495
1,0.008524284
2,0.008524284
3,0.008615696
4,0.0086265765
5,0.008615696
6,0.00860496
7,0.008615696
8,0.00860496
9,0.008615696
10,0.00860496
11,0.008615696
12,0.008615696
13,0.008615696
14,0.008505559
15,0.0085148495
16,0.0085148495
17,0.0085148495
18,0.008505559
19,0.0085148495
20,0.008524284
21,0.008524284
22,0.008524284
23,0.008524284
24,0.0085148495
25,0.008524284
26,0.008524284
27,0.0086265765
28,0.0086265765
29,0.0086265765
30,0.00860496
31,0.008615696
32,0.0086265765
33,0.008356547
34,0.008440739
35,0.008489495
36,0.008506724
37,0.008533477
38,0.008506724
39,0.008515521
40,0.008515521
41,0.008533477
42,0.008533477
43,0.008533477
44,0.008533477
45,0.008551918
46,0.008542638
47,0.008551918
48,0.008542638
49,0.008542638
50,0.008542638
51,0.008551918
52,0.008551918
53,0.008551918
54,0.008551918
55,0.008542638
56,0.008551918
57,0.008551918
58,0.008551918
59,0.00856132
60,0.008570842
61,0.008551918
62,0.008683481
63,0.008672647
64,0.008672647
65,0.0086619295
66,0.0086619295
67,0.0086619295
68,0.008672647
69,0.0086619295
70,0.008672647
71,0.008570842
72,0.008570842
73,0.008570842
74,0.00856132
75,0.008570842
76,0.008580485
77,0.008570842
78,0.008570842
79,0.008570842
80,0.008637603
81,0.0086487755
82,0.0086487755
83,0.008637603
84,0.0086487755
85,0.008637603
86,0.0086487755
87,0.0086487755
88,0.0086487755
89,0.008637603
90,0.008660094
91,0.008637603
92,0.0086487755
93,0.0086487755
94,0.0086487755
95,0.0086265765
96,0.0086265765
97,0.00860496
98,0.0086265765
99,0.008615696
100,0.0086265765
101,0.0086265765
102,0.008496411
103,0.008505559
104,0.008524284
105,0.008524284
106,0.008524284
107,0.0085148495
108,0.008524284
109,0.008533862
110,0.008524284
111,0.0086265765
112,0.0086265765
113,0.0086265765
114,0.0086265765
115,0.0086265765
116,0.008615696
117,0.0086265765
118,0.0086265765
119,0.0086265765
120,0.0086265765
