,yhat
0,0.004004594
1,0.00400425
2,0.00400425
3,0.004001167
4,0.0040008244
5,0.004001167
6,0.0040015103
7,0.004001167
8,0.0040015103
9,0.004001167
10,0.0040015103
11,0.004001167
12,0.004001167
13,0.004001167
14,0.0040049353
15,0.004004594
16,0.004004594
17,0.004004594
18,0.0040049353
19,0.004004594
20,0.00400425
21,0.00400425
22,0.00400425
23,0.00400425
24,0.004004594
25,0.00400425
26,0.00400425
27,0.0040008244
28,0.0040008244
29,0.0040008244
30,0.0040015103
31,0.004001167
32,0.0040008244
33,0.004044665
34,0.004048846
35,0.0040509393
36,0.004051639
37,0.0040526865
38,0.004051639
39,0.004051989
40,0.004051989
41,0.0040526865
42,0.0040526865
43,0.0040526865
44,0.0040526865
45,0.0040533845
46,0.004053036
47,0.0040533845
48,0.004053036
49,0.004053036
50,0.004053036
51,0.0040533845
52,0.0040533845
53,0.0040533845
54,0.0040533845
55,0.004053036
56,0.0040533845
57,0.0040533845
58,0.0040533845
59,0.0040537366
60,0.004054086
61,0.0040533845
62,0.004057933
63,0.0040575834
64,0.0040575834
65,0.0040572323
66,0.0040572323
67,0.0040572323
68,0.0040575834
69,0.0040572323
70,0.0040575834
71,0.004054086
72,0.004054086
73,0.004054086
74,0.0040537366
75,0.004054086
76,0.0040544355
77,0.004054086
78,0.004054086
79,0.004054086
80,0.004000483
81,0.0040001413
82,0.0040001413
83,0.004000483
84,0.0040001413
85,0.004000483
86,0.0040001413
87,0.0040001413
88,0.0040001413
89,0.004000483
90,0.0039997986
91,0.004000483
92,0.0040001413
93,0.0040001413
94,0.0040001413
95,0.0040008244
96,0.0040008244
97,0.0040015103
98,0.0040008244
99,0.004001167
100,0.0040008244
101,0.0040008244
102,0.0040052785
103,0.0040049353
104,0.00400425
105,0.00400425
106,0.00400425
107,0.004004594
108,0.00400425
109,0.0040039094
110,0.00400425
111,0.0040008244
112,0.0040008244
113,0.0040008244
114,0.0040008244
115,0.0040008244
116,0.004001167
117,0.0040008244
118,0.0040008244
119,0.0040008244
120,0.0040008244
121,0.0040008244
122,0.0040008244
123,0.004001167
124,0.0040008244
125,0.004000483
126,0.0040008244
127,0.0040008244
128,0.004001167
129,0.004001167
130,0.004001167
131,0.0040015103
132,0.004001167
133,0.004001167
134,0.004001167
135,0.004001167
136,0.0040049353
137,0.004004594
138,0.0040049353
139,0.004004594
140,0.004004594
141,0.004004594
142,0.004004594
143,0.004004594
144,0.00400425
145,0.00400425
146,0.00400425
147,0.00400425
148,0.00400425
149,0.00400425
150,0.00400425
151,0.00400425
152,0.004001167
153,0.0040008244
154,0.004001167
155,0.0040008244
156,0.004001167
157,0.0040008244
158,0.0040008244
159,0.0040008244
160,0.004000483
161,0.0040008244
162,0.004001167
163,0.0040008244
164,0.004001167
165,0.0040008244
166,0.0040008244
167,0.0040008244
168,0.0040008244
169,0.0040008244
170,0.004001167
171,0.0040008244
172,0.004001167
173,0.0040008244
174,0.0040015103
175,0.0040008244
176,0.004001167
177,0.0040008244
178,0.0040008244
179,0.004001167
180,0.0040008244
181,0.0040008244
182,0.004001167
183,0.0040008244
184,0.0040008244
185,0.004004594
186,0.00400425
187,0.004004594
188,0.00400425
189,0.004004594
190,0.00400425
191,0.004004594
192,0.00400425
193,0.00400425
194,0.0040008244
195,0.004000483
196,0.0040008244
197,0.0040008244
198,0.0040008244
199,0.004001167
200,0.004001167
201,0.0040008244
202,0.0040008244
203,0.0040008244
204,0.0040008244
205,0.0040008244
206,0.0040008244
207,0.0040008244
208,0.0040008244
209,0.004001167
210,0.0040008244
211,0.0040008244
212,0.0040008244
213,0.0040008244
214,0.0040008244
215,0.0040008244
216,0.0040008244
217,0.004001167
218,0.004039099
219,0.0040474515
220,0.0040502422
221,0.004052338
222,0.0040526865
223,0.004052338
224,0.004052338
225,0.004053036
226,0.0040568835
227,0.0040572323
228,0.0040568835
229,0.0040568835
230,0.0040565347
231,0.0040572323
232,0.0040568835
233,0.0040568835
234,0.0040572323
235,0.004054086
236,0.0040537366
237,0.0040537366
238,0.0040537366
239,0.004054086
240,0.0040544355
241,0.004054086
242,0.0040537366
243,0.004054785
244,0.004054086
245,0.004054086
246,0.0040537366
247,0.0040544355
248,0.004054086
249,0.0040544355
250,0.004054086
251,0.0040544355
252,0.0040544355
253,0.004054785
254,0.0040554847
255,0.0040554847
256,0.0040554847
257,0.0040558325
258,0.0040554847
259,0.0040558325
260,0.0040554847
261,0.0040551326
262,0.0040551326
263,0.0040565347
264,0.0040021967
265,0.0040035644
266,0.0040039094
267,0.004007337
268,0.004007337
269,0.0040069926
270,0.0040069926
271,0.0040069926
272,0.0040069926
273,0.0040069926
274,0.0040069926
275,0.004007337
276,0.0040080235
277,0.0040104273
278,0.0040097376
279,0.004009396
280,0.004009055
281,0.0040083663
282,0.0040097376
283,0.00400425
284,0.0040008244
285,0.004001167
286,0.0040008244
287,0.0040008244
288,0.0040008244
289,0.0040008244
290,0.0040008244
291,0.0040008244
292,0.0040008244
293,0.004001167
294,0.0040008244
295,0.0040008244
296,0.0040008244
297,0.0040008244
298,0.0040008244
299,0.0040008244
300,0.004000483
301,0.0040008244
302,0.004001167
303,0.0040008244
304,0.004001167
305,0.0040008244
306,0.004001167
307,0.0040008244
308,0.004001167
309,0.004001167
310,0.0040008244
311,0.0040015103
312,0.0040457086
313,0.0040509393
314,0.0040565347
315,0.0040572323
316,0.0040568835
317,0.0040565347
318,0.0040568835
319,0.0040572323
320,0.0040572323
321,0.0040572323
322,0.0040575834
323,0.004054086
324,0.004054086
325,0.0040544355
326,0.004054086
327,0.004054086
328,0.0040544355
329,0.0040544355
330,0.0040544355
331,0.0040544355
332,0.004054785
333,0.0040544355
334,0.0040544355
335,0.0040544355
336,0.0040544355
337,0.004054785
338,0.004054785
339,0.004054785
340,0.0040551326
341,0.004054785
342,0.004054785
343,0.004054785
344,0.0040551326
345,0.004054785
346,0.004054785
347,0.0040551326
348,0.0040551326
349,0.004054785
350,0.0040551326
351,0.004054785
352,0.0040554847
353,0.0040554847
354,0.0040596835
355,0.0040593348
356,0.0040593348
357,0.0040586335
358,0.004058987
359,0.0040586335
360,0.0040593348
361,0.0040586335
362,0.0040593348
363,0.0040551326
364,0.0040554847
365,0.0040554847
366,0.0040554847
367,0.0040551326
368,0.004083285
369,0.004084345
370,0.004000483
371,0.0040001413
372,0.0040001413
373,0.0040001413
374,0.0040001413
375,0.0040001413
376,0.0040001413
377,0.0040001413
378,0.0040001413
379,0.0040001413
380,0.004000483
381,0.0040001413
382,0.004000483
383,0.0040015103
384,0.004001167
385,0.0040008244
386,0.0040001413
387,0.0040008244
388,0.004001167
389,0.0040015103
390,0.0040049353
391,0.004004594
392,0.004004594
393,0.004004594
394,0.004004594
395,0.004004594
396,0.0040049353
397,0.004004594
398,0.0040049353
399,0.004004594
400,0.0040049353
401,0.004004594
402,0.00400425
403,0.00400425
404,0.004004594
405,0.004001167
406,0.0040008244
407,0.004001167
408,0.0040008244
409,0.0040015103
410,0.0040015103
411,0.004001167
412,0.0040008244
413,0.004001167
414,0.0040008244
415,0.0040008244
416,0.004001167
417,0.0040008244
418,0.004001167
419,0.0040008244
420,0.0040008244
421,0.004000483
422,0.0040008244
423,0.0040008244
424,0.0040008244
425,0.004001167
426,0.0040008244
427,0.0040008244
428,0.004001167
429,0.004001167
430,0.004001167
431,0.0040018535
432,0.0040018535
433,0.0040015103
434,0.0040018535
435,0.0040008244
436,0.0040008244
437,0.004004594
438,0.0040049353
439,0.004005964
440,0.0040049353
441,0.0040049353
442,0.0040052785
443,0.00400425
444,0.0040049353
445,0.00400425
446,0.00400425
447,0.004043967
448,0.0040554847
449,0.0040614386
450,0.0040896647
451,0.0040900228
452,0.0040900228
453,0.004094998
454,0.0040946417
455,0.00409963
456,0.0040989136
457,0.00409963
458,0.0040992727
459,0.004058285
460,0.0040593348
461,0.0040593348
462,0.0040561827
463,0.0040575834
464,0.0040572323
465,0.004054785
466,0.0040551326
467,0.0040551326
468,0.0040554847
469,0.0040554847
470,0.0040554847
471,0.0040554847
472,0.0040551326
473,0.0040603857
474,0.004004594
475,0.0040039094
476,0.00400425
477,0.0040039094
478,0.0040039094
479,0.0040039094
480,0.004004594
481,0.0040056207
482,0.0040056207
483,0.0040052785
484,0.004007681
485,0.0040056207
486,0.0040052785
487,0.004005964
488,0.0040049353
489,0.004006308
490,0.0040114583
491,0.0040138653
492,0.0040080235
493,0.0040080235
494,0.004004594
495,0.00400425
496,0.004004594
497,0.00400425
498,0.00400425
499,0.00400425
500,0.00400425
501,0.00400425
502,0.004004594
503,0.0040028803
504,0.0040028803
505,0.0040025357
506,0.0040025357
507,0.0040018535
508,0.00400425
509,0.004003221
510,0.0040008244
511,0.0040025357
512,0.0040035644
513,0.0040028803
514,0.0040028803
515,0.0040018535
516,0.004003221
517,0.0040025357
518,0.0040118033
519,0.004011113
520,0.0040107705
521,0.0040114583
522,0.004039099
523,0.0040107705
524,0.0040056207
525,0.004004594
526,0.0040049353
527,0.004004594
528,0.0040097376
529,0.00400425
530,0.00400425
531,0.00400425
532,0.00400425
533,0.004001167
534,0.0040008244
535,0.0040008244
536,0.0040008244
537,0.004001167
538,0.0040008244
539,0.0040008244
540,0.0040008244
541,0.0040008244
542,0.0040008244
543,0.0040008244
544,0.0040008244
545,0.0040008244
546,0.004001167
547,0.0040008244
548,0.0040008244
549,0.0040008244
550,0.0040008244
551,0.004001167
552,0.0040008244
553,0.0040008244
554,0.004001167
555,0.0040008244
556,0.0040008244
557,0.0040008244
558,0.0040008244
559,0.0040008244
560,0.0040008244
561,0.0040008244
562,0.0040008244
563,0.0040052785
564,0.004004594
565,0.004004594
566,0.004004594
567,0.004004594
568,0.0040049353
569,0.004005964
570,0.004004594
571,0.004004594
572,0.00400425
573,0.004004594
574,0.004004594
575,0.00400425
576,0.004001167
577,0.0040008244
578,0.004001167
579,0.004001167
580,0.004001167
581,0.0040008244
582,0.0040008244
583,0.0040008244
584,0.0040008244
585,0.0040008244
586,0.004001167
587,0.0040008244
588,0.0040049353
589,0.004004594
590,0.00400425
591,0.00400425
592,0.00400425
593,0.0040049353
594,0.00400425
595,0.004004594
596,0.00400425
597,0.0040008244
598,0.0040008244
599,0.004001167
600,0.0040008244
601,0.004001167
602,0.0040008244
603,0.0040418804
604,0.0040481496
605,0.004051639
606,0.0040526865
607,0.0040533845
608,0.004053036
609,0.0040533845
610,0.004053036
611,0.0040537366
612,0.004053036
613,0.004054086
614,0.0040537366
615,0.004054086
616,0.004054086
617,0.004054086
618,0.0040544355
619,0.0040544355
620,0.004054086
621,0.004054086
622,0.0040544355
623,0.004054086
624,0.0040544355
625,0.0040558325
626,0.0040544355
627,0.004054086
628,0.004054086
629,0.0040544355
630,0.0040551326
631,0.004054785
632,0.0040551326
633,0.004058285
634,0.004058987
635,0.0040586335
636,0.004058285
637,0.004058285
638,0.004058285
639,0.004058285
640,0.004058285
641,0.0040586335
642,0.0040586335
643,0.0040561827
644,0.0040558325
645,0.0040568835
646,0.0040554847
647,0.004054785
648,0.0040561827
649,0.0040561827
650,0.0040558325
651,0.0040001413
652,0.0040001413
653,0.0040001413
654,0.0040018535
655,0.0040015103
656,0.0040015103
657,0.0040008244
658,0.0040001413
659,0.0040001413
660,0.0040001413
661,0.0040001413
662,0.004001167
663,0.0040008244
664,0.004001167
665,0.0040008244
666,0.0040001413
667,0.0040001413
668,0.004000483
669,0.0040008244
670,0.004001167
671,0.004001167
672,0.0040021967
673,0.0040025357
674,0.0040025357
675,0.004006651
676,0.0040052785
677,0.004004594
678,0.004022133
679,0.004018686
680,0.004020754
681,0.004018341
682,0.004018341
683,0.004017308
684,0.0040193726
685,0.004018686
686,0.0040197195
687,0.004018686
688,0.0040204087
689,0.004018341
690,0.004014551
691,0.0040179947
692,0.004015585
693,0.0040138653
694,0.0040148967
695,0.0040138653
696,0.0040138653
697,0.004015585
698,0.0040142084
699,0.0040148967
700,0.0040138653
701,0.0040190304
702,0.004015242
703,0.0040142084
704,0.0040179947
705,0.004015242
706,0.004014551
707,0.004015242
708,0.0040142084
709,0.0040162746
710,0.004014551
711,0.0040142084
712,0.004017308
713,0.0040148967
714,0.0040179947
715,0.004015585
716,0.0040190304
717,0.0040190304
718,0.0040228236
719,0.004022133
720,0.004014551
721,0.0040138653
722,0.004014551
723,0.004020754
724,0.0040176543
725,0.0040190304
726,0.0040169614
727,0.0040176543
728,0.0040204087
729,0.0040179947
730,0.004018686
731,0.004021443
732,0.004021099
733,0.004006651
734,0.0040069926
735,0.004005964
736,0.004005964
737,0.004006308
738,0.004005964
739,0.0040052785
740,0.0040056207
741,0.0040056207
742,0.0040052785
743,0.004006308
744,0.004005964
745,0.004005964
746,0.004006308
747,0.0040080235
748,0.0040474515
749,0.0040561827
750,0.0040596835
751,0.0040603857
752,0.0040607383
753,0.0040614386
754,0.0040610866
755,0.0040533845
756,0.0040537366
757,0.0040537366
758,0.004058987
759,0.004058285
760,0.004057933
761,0.0040586335
762,0.0040593348
763,0.0040628426
764,0.00406249
765,0.004058987
766,0.004058285
767,0.0040593348
768,0.004058285
769,0.0040593348
770,0.0041089216
771,0.0041139433
772,0.0041117873
773,0.004111072
774,0.0041135834
775,0.004131969
776,0.004130521
777,0.0040893103
778,0.0040889573
779,0.0040889573
780,0.004032162
781,0.0040325075
782,0.004032162
783,0.004033201
784,0.004033201
785,0.004033894
786,0.004037362
787,0.0040366673
788,0.0040366673
789,0.0040366673
790,0.0040418804
791,0.004037362
792,0.0040377085
793,0.004037362
794,0.004037016
795,0.004037016
796,0.0040411837
