,yhat
0,0.7911334
1,0.7911484
2,0.79059803
3,0.79136944
4,0.79136944
5,0.7902117
6,0.79136944
7,0.7911585
8,0.79136944
9,0.7911434
10,0.7911334
11,0.79136944
12,0.79136944
13,0.79136944
14,0.79136944
15,0.79039496
16,0.79136944
17,0.7910578
18,0.79136944
19,0.79111326
20,0.79136944
21,0.79116356
22,0.79136944
23,0.7911484
24,0.79136944
25,0.79108304
26,0.7910881
27,0.79136944
28,0.79136944
29,0.79136944
30,0.79136944
31,0.79136944
32,0.79136944
33,0.79136944
34,0.79136944
35,0.79136944
36,0.79136944
37,0.79136944
38,0.79136944
39,0.79136944
40,0.79136944
41,0.79136944
42,0.79136944
43,0.79136944
44,0.7911334
45,0.79136944
46,0.79136944
47,0.79136944
48,0.790339
49,0.7902881
50,0.791078
51,0.7911434
52,0.79136944
53,0.79136944
54,0.79136944
55,0.79034925
56,0.79136944
57,0.79136944
58,0.79136944
59,0.79136944
60,0.7909721
61,0.79136944
62,0.79136944
63,0.79136944
64,0.79136944
65,0.79136944
66,0.79136944
67,0.79136944
68,0.79136944
69,0.79136944
70,0.79136944
71,0.79136944
72,0.79110813
73,0.79136944
74,0.79136944
75,0.79136944
76,0.79136944
77,0.79136944
78,0.79136944
79,0.79136944
80,0.79136944
81,0.7911334
82,0.79136944
83,0.79136944
84,0.79048645
85,0.7908257
86,0.7908207
87,0.79136944
88,0.7911334
89,0.79136944
90,0.79136944
91,0.79136944
92,0.79136944
93,0.79136944
94,0.79136944
95,0.79136944
96,0.79136944
97,0.79136944
98,0.79136944
99,0.79136944
100,0.79136944
101,0.79136944
102,0.79136944
103,0.79136944
104,0.79136944
105,0.7908611
106,0.7905879
107,0.79136944
108,0.79136944
109,0.79136944
110,0.79136944
111,0.79136944
112,0.79136944
113,0.79136944
114,0.79136944
115,0.79136944
116,0.79136944
117,0.79136944
118,0.79136944
119,0.79136944
120,0.79136944
121,0.79136944
122,0.79136944
123,0.79136944
124,0.7911334
125,0.79136944
126,0.79136944
127,0.79136944
128,0.7903186
129,0.7911434
130,0.79136944
131,0.79136944
132,0.7910125
133,0.79136944
134,0.79136944
135,0.79136944
136,0.79136944
137,0.79136944
138,0.79065883
139,0.79136944
140,0.7911484
141,0.79136944
142,0.79136944
143,0.79136944
144,0.79136944
145,0.79136944
146,0.7909318
147,0.79136944
148,0.79136944
149,0.79136944
150,0.79136944
151,0.79136944
152,0.79136944
153,0.79136944
154,0.79136944
155,0.79136944
156,0.7893008
157,0.79136944
158,0.7908409
159,0.79136944
160,0.79136944
161,0.79136944
162,0.7909924
163,0.79136944
164,0.79136944
165,0.7908257
166,0.79136944
167,0.79136944
168,0.79136944
169,0.79136944
170,0.79136944
171,0.79136944
172,0.79136944
173,0.79136944
174,0.79136944
175,0.79136944
176,0.7908207
177,0.79060304
178,0.7909167
179,0.79136944
180,0.79136944
181,0.79136944
182,0.79136944
183,0.79136944
184,0.79136944
185,0.79136944
186,0.79136944
187,0.79136944
188,0.79136944
189,0.79136944
190,0.79136944
191,0.79136944
192,0.79136944
193,0.79136944
194,0.79136944
195,0.79136944
196,0.79102254
197,0.7898777
198,0.79136944
199,0.7911434
200,0.7909268
201,0.79136944
202,0.79136944
203,0.79136944
204,0.7911837
205,0.79136944
206,0.79136944
207,0.7910931
208,0.791078
209,0.79136944
210,0.79136944
211,0.79136944
212,0.7911334
213,0.79136944
214,0.79136944
215,0.79136944
216,0.79136944
217,0.79136944
218,0.79136944
219,0.79136944
220,0.79136944
221,0.79136944
222,0.79136944
223,0.79136944
224,0.79136944
225,0.79072464
226,0.79136944
227,0.79136944
228,0.7909924
229,0.79136944
230,0.79116356
231,0.7907853
232,0.79136944
233,0.7909621
234,0.79136944
235,0.79136944
236,0.79136944
237,0.79136944
238,0.79136944
239,0.79136944
240,0.79136944
241,0.79136944
242,0.7911434
243,0.79136944
244,0.79136944
245,0.79136944
246,0.79136944
247,0.7902932
248,0.79136944
249,0.79136944
250,0.79136944
251,0.79136944
252,0.79136944
253,0.79136944
254,0.79136944
255,0.79136944
256,0.79136944
257,0.79136944
258,0.79136944
259,0.79136944
260,0.79136944
261,0.79136944
262,0.79136944
263,0.79136944
264,0.79136944
265,0.79136944
266,0.7900797
267,0.7911284
268,0.79136944
269,0.7911434
270,0.79136944
271,0.79136944
272,0.79136944
273,0.7911837
274,0.79136944
275,0.79136944
276,0.79136944
277,0.79136944
278,0.79136944
279,0.79136944
280,0.79136944
281,0.79136944
282,0.79136944
283,0.7910931
284,0.79136944
285,0.79136944
286,0.79136944
287,0.79136944
288,0.79136944
289,0.79136944
290,0.7910981
291,0.79136944
292,0.7911334
293,0.79136944
294,0.79136944
295,0.79136944
296,0.791078
297,0.79136944
298,0.79136944
299,0.79136944
300,0.79136944
301,0.79136944
302,0.7910881
303,0.79136944
304,0.79136944
305,0.79136944
306,0.79136944
307,0.7911384
308,0.7910629
309,0.79136944
310,0.79136944
311,0.79098225
312,0.79107296
313,0.79136944
314,0.7911434
315,0.79101753
316,0.79101753
317,0.79136944
318,0.791078
319,0.79116356
320,0.79136944
321,0.79136944
322,0.79136944
323,0.791078
324,0.7907853
325,0.79087126
326,0.7911284
327,0.79136944
328,0.79136944
329,0.79136944
330,0.7910981
331,0.79136944
332,0.79136944
333,0.79136944
334,0.79136944
335,0.79136944
336,0.79136944
337,0.790856
338,0.79136944
339,0.79136944
340,0.79136944
341,0.79136944
342,0.79110813
343,0.79101753
344,0.7908864
345,0.79117864
346,0.79136944
347,0.79136944
348,0.79136944
349,0.79136944
350,0.79038477
351,0.79136944
352,0.79117864
353,0.79136944
354,0.79136944
355,0.7911334
356,0.79136944
357,0.79136944
358,0.79136944
359,0.7899431
360,0.79117864
361,0.79136944
362,0.79136944
363,0.79136944
364,0.79136944
365,0.79136944
366,0.7909924
367,0.79136944
368,0.79136944
369,0.79115343
370,0.7902321
371,0.79101753
372,0.79136944
373,0.79136944
374,0.79136944
375,0.79136944
376,0.79076505
377,0.79136944
378,0.79136944
379,0.7911484
380,0.79100746
381,0.7907195
382,0.79136944
383,0.79136944
384,0.79136944
385,0.79136944
386,0.79106796
387,0.79117864
388,0.79136944
389,0.79136944
390,0.7911434
391,0.79136944
392,0.79136944
393,0.79136944
394,0.79136944
395,0.7911284
396,0.79136944
397,0.79136944
398,0.7911484
399,0.7911284
400,0.79136944
401,0.79136944
402,0.79136944
403,0.79136944
404,0.79136944
405,0.7900678
406,0.79136944
407,0.79136944
408,0.79111826
409,0.79136944
410,0.79136944
411,0.7911736
412,0.79136944
413,0.7909671
414,0.79136944
415,0.79136944
416,0.79136944
417,0.79136944
418,0.79098225
419,0.79098225
420,0.79136944
421,0.79094195
422,0.7905828
423,0.7903085
424,0.79136944
425,0.79136944
426,0.79136944
427,0.79136944
428,0.79136944
429,0.79116356
430,0.79136944
431,0.79136944
432,0.79136944
433,0.79136944
434,0.79136944
435,0.7903441
436,0.79136944
437,0.79136944
438,0.79115343
439,0.79115343
440,0.79136944
441,0.79136944
442,0.79063857
443,0.79136944
444,0.79136944
445,0.79136944
446,0.79136944
447,0.79111826
448,0.79136944
449,0.79136944
450,0.7911284
451,0.79136944
452,0.79136944
453,0.79136944
454,0.79136944
455,0.79136944
456,0.79136944
457,0.79136944
458,0.79136944
459,0.79136944
460,0.7907195
461,0.79091156
462,0.79117864
463,0.79136944
464,0.79136944
465,0.79136944
466,0.79110813
467,0.79136944
468,0.79136944
469,0.79136944
470,0.791078
471,0.7889255
472,0.79111826
473,0.79136944
474,0.79136944
475,0.79136944
476,0.79136944
477,0.79136944
478,0.79136944
479,0.79136944
480,0.7911837
481,0.79136944
482,0.79046094
483,0.7911384
484,0.79117864
485,0.79136944
486,0.79136944
487,0.79136944
488,0.79136944
489,0.7911384
490,0.79136944
491,0.7911384
492,0.79136944
493,0.79136944
494,0.7911334
495,0.79136944
496,0.79136944
497,0.79136944
498,0.79136944
499,0.79136944
500,0.79136944
501,0.79136944
502,0.7911334
503,0.79070437
504,0.79136944
505,0.79136944
506,0.79136944
507,0.7903899
508,0.79136944
509,0.79136944
510,0.79136944
511,0.79136944
512,0.79136944
513,0.79136944
514,0.7911887
515,0.7911334
516,0.79136944
517,0.79136944
518,0.7911284
519,0.79136944
520,0.79136944
521,0.79136944
522,0.79136944
523,0.79136944
524,0.79136944
525,0.79136944
526,0.79136944
527,0.79136944
528,0.79136944
529,0.79136944
530,0.79136944
