,yhat
0,0.03590388
1,0.03590388
2,0.03300298
3,0.0153126465
4,-0.00047566742
5,0.033005446
6,0.047366265
7,0.04917696
8,0.032144174
9,0.026036344
10,0.03292458
11,-0.003869487
12,-0.00047566742
13,0.03364291
14,0.044907264
15,0.03743644
16,0.051842883
17,0.0074366964
18,0.0153126465
19,0.026103128
20,-0.00047566742
21,0.0074366964
22,0.00044597127
23,0.032945447
24,0.02988473
25,0.032612205
26,0.0443239
27,0.03590388
28,0.043704238
29,0.032272466
30,0.0035186335
31,0.03590388
32,0.03590388
33,0.029250704
34,-0.0035239626
35,0.03590388
36,0.03590388
37,0.04584568
38,-0.00082203
39,0.031669244
40,0.026036344
41,0.011609581
42,-0.0012649857
43,0.03300356
44,0.00044597127
45,0.03145033
46,0.047366265
47,0.030839644
48,0.003518628
49,-0.00034171715
50,-0.0010288898
51,-0.0012649857
52,0.0443239
53,0.03590388
54,0.03590388
55,-0.00047566742
56,0.019270563
57,0.03590388
58,0.05608017
59,0.033052377
60,0.03279006
61,-0.003869487
62,0.03590388
63,0.027170649
64,-0.00034171715
65,0.00044597127
66,0.028802201
67,0.0023623556
68,0.046887077
69,-0.00066128
70,0.03590388
71,0.031092113
72,0.03590388
73,0.04888569
74,0.032694444
75,0.0052002445
76,-0.0012649857
77,0.03155426
78,-0.0010288898
79,0.032954685
80,0.044907264
81,-0.0035239626
82,0.034313805
83,0.023241812
84,0.03138014
85,0.052358624
86,0.032159794
87,0.026036344
88,0.04584568
89,0.032977685
90,0.008038009
91,0.032945447
92,0.050403945
93,0.0052002445
94,-0.00082203
95,0.03590388
96,0.035897497
97,-0.0035239626
98,0.03300153
99,0.052358624
100,0.03258596
101,-0.00047566742
102,0.03590388
103,0.0052002445
104,0.006601684
105,-0.0022786558
106,0.03590388
107,0.011368013
108,0.0443239
109,0.032569695
110,0.03590388
111,0.022802025
112,0.016620975
113,-0.0012649857
114,0.04888569
115,0.03590388
116,0.03590388
117,0.02988473
118,0.05608017
119,0.03590388
120,0.011609581
121,-0.00018290058
122,0.026036344
123,-0.003869487
124,-0.003869487
125,0.044907264
126,0.0052002426
127,0.03590388
128,0.0023623556
129,0.041276775
130,0.008038009
131,0.027616858
132,0.032417852
133,-0.00034171715
134,-0.0022786558
135,0.019270563
136,0.03590388
137,0.04888569
138,-0.0012649857
139,0.034313805
140,0.03258596
141,0.032637544
142,0.03590388
143,0.03234273
144,0.031201493
145,0.046887077
146,-0.0010288898
147,0.04268142
148,0.03590388
149,0.03300458
150,0.04888569
151,0.03250174
152,0.008038009
153,0.027226442
154,0.0052002445
155,0.022802025
156,0.0023623556
157,0.03590388
158,0.051921025
159,0.026036344
160,0.026036344
161,0.051921025
162,0.008038009
163,0.00022538193
164,0.044907264
165,0.051921025
166,0.04888569
167,-0.0035239626
168,0.03590388
169,0.03590388
170,-0.0012649857
171,0.016620975
172,-0.00047566742
173,0.00044597127
174,0.03299373
175,0.0025990028
176,0.02988473
177,0.032079756
178,0.02913462
179,-0.0012649857
180,0.0023623556
181,0.031174377
182,-0.0022786558
183,0.03364291
184,0.031055287
185,0.003518628
186,0.050403945
187,-0.003869487
188,0.032970797
189,0.041276775
190,-0.0012649726
191,0.03590388
192,0.0153126465
193,0.044907264
194,0.03291294
195,0.0052002445
196,0.02988473
197,0.0023623556
198,0.04584568
199,0.050403945
200,0.03590388
201,0.032392837
202,0.029335596
203,0.051921025
204,0.03590388
205,0.052358624
206,-0.00034171715
207,0.03590388
208,-0.0010288898
209,0.035411768
210,0.03161882
211,0.026036344
212,0.029000847
213,0.0023623556
214,0.019270563
215,-0.0010288898
216,0.026457148
217,-0.0012649857
218,0.00044597127
219,-0.0012649857
220,0.029912204
221,0.050403945
222,0.011368015
223,0.029884728
224,0.035897497
225,0.03590388
226,0.0052002445
227,-0.0035239626
228,-0.0012649857
229,0.03590388
230,0.0052002445
231,-0.0012649857
232,0.0153126465
233,-0.0012649857
234,0.030562006
235,0.0074366964
236,-0.0035239626
237,0.0074366964
238,0.011609581
239,0.032358244
240,0.03590388
241,0.0153126465
242,-0.003869487
243,0.008038009
244,0.03364291
245,0.026036344
246,0.032954685
247,0.026036344
248,0.044907264
249,0.052358624
250,-0.0012649857
251,-0.00034171715
252,0.031856384
253,0.026500475
254,-0.0010288898
255,0.022802025
256,0.03590388
257,0.05608017
258,0.03590388
259,0.051921025
260,0.05608017
261,0.03523582
262,0.03590388
263,0.050403945
264,0.047366265
265,0.023698347
266,0.052358624
267,0.03300153
268,0.029024549
269,0.032144174
