,yhat
0,0.22659975
1,0.22561966
2,0.22984937
3,0.2307251
4,0.22653133
5,0.23205629
6,0.22372183
7,0.22445804
8,0.22770903
9,0.23394907
10,0.22165047
11,0.23432392
12,0.24053499
13,0.23139234
14,0.23582935
15,0.23181319
16,0.22246039
17,0.22584492
18,0.22483665
19,0.23381029
20,0.23162875
21,0.22564626
22,0.22221026
23,0.22677892
24,0.22324376
25,0.22862886
26,0.22305718
27,0.22130159
28,0.22653133
29,0.22729203
30,0.22249164
31,0.22677892
32,0.2233414
33,0.22239773
34,0.22324376
35,0.22202325
36,0.22564976
37,0.2341413
38,0.22943127
39,0.23378065
40,0.36725903
41,0.22403583
42,0.22445804
43,0.22296265
44,0.22202325
45,0.2300561
46,0.22561966
47,0.22443514
48,0.23429176
49,0.23184845
50,0.2338642
51,0.22443514
52,0.22822697
53,0.22483665
54,0.22524035
55,0.24069805
56,0.24183449
57,0.23340866
58,0.22898293
59,0.22324376
60,0.22353141
61,0.22053981
62,0.22619957
63,0.22286825
64,0.22605437
65,0.22627057
66,0.22561966
67,0.23381652
68,0.23412731
69,0.23432392
70,0.22605437
71,0.22984937
72,0.22403583
73,0.23478241
74,0.22403583
75,0.23139234
76,0.22684452
77,0.23382929
78,0.2231518
79,0.22192988
80,0.23379219
81,0.23519437
82,0.2264647
83,0.43669447
84,0.22363871
85,0.30556262
86,0.23380415
87,0.22503912
88,0.22192988
89,0.2285532
90,0.2307251
91,0.23269913
92,0.22211671
93,0.2262365
94,0.22165048
95,0.23379812
96,0.2329555
97,0.22735766
98,0.22239773
99,0.22941498
100,0.23724559
101,0.23190011
102,0.22363871
103,0.22770903
104,0.23388354
105,0.22221026
106,0.2300561
107,0.23378065
108,0.23393422
109,0.22211671
110,0.22443514
111,0.22109447
112,0.23397578
113,0.2336493
114,0.23394164
115,0.2285532
116,0.2290904
117,0.2285532
118,0.22619957
119,0.2285134
120,0.28166783
121,0.22403583
122,0.2300561
123,0.22296265
124,0.22324376
125,0.22403583
126,0.22812828
127,0.22624499
128,0.22372183
129,0.22305718
130,0.23571019
131,0.22053981
132,0.2357412
133,0.23439352
134,0.23081775
135,0.22211671
136,0.22192988
137,0.22634089
138,0.23290947
139,0.22363871
140,0.2285134
141,0.2285134
142,0.22729203
143,0.22722301
144,0.22526076
145,0.2203742
146,0.22619957
147,0.22403583
148,0.23423965
149,0.3700398
150,0.22445804
151,0.22324376
152,0.22524035
153,0.22835682
154,0.23192123
155,0.23192123
156,0.22941498
157,0.22503912
158,0.22091962
159,0.23202863
160,0.2357412
161,0.22715625
162,0.22687726
163,0.24172035
164,0.23192123
165,0.22715625
166,0.23316622
167,0.22984937
168,0.2203742
169,0.23269913
170,0.23384906
171,0.22862886
172,0.22898293
173,0.22183666
174,0.42827216
175,0.22363871
176,0.22722301
177,0.22564626
178,0.22445804
179,0.22812828
180,0.23192123
181,0.22443514
182,0.22118688
183,0.22898293
184,0.222851
185,0.22211671
186,0.23028606
187,0.23384906
188,0.2306053
189,0.23464546
190,0.23024727
191,0.22752106
192,0.2285532
193,0.23432212
194,0.22812828
195,0.22619957
196,0.23391221
197,0.22941498
198,0.22735766
199,0.22770903
200,0.22192988
201,0.22363871
202,0.2340272
203,0.222851
204,0.23162875
205,0.22168571
206,0.22770903
207,0.23388354
208,0.22722301
209,0.22774893
210,0.23391221
211,0.22296265
212,0.22564626
213,0.23435186
214,0.22638848
215,0.222851
216,0.23340575
217,0.22862886
218,0.22812828
219,0.22624473
220,0.22324376
221,0.22812828
222,0.22941498
223,0.2264647
224,0.2329555
225,0.22605437
226,0.22168571
227,0.22343634
228,0.22483665
229,0.22917667
230,0.23293066
231,0.2336493
232,0.22443514
233,0.22684452
234,0.22812828
235,0.22445804
236,0.22524035
237,0.23192123
238,0.22165047
239,0.22192988
240,0.23161021
241,0.24115129
242,0.22503912
243,0.23546581
244,0.22324376
245,0.23746511
246,0.22497013
247,0.23511244
248,0.23568213
249,0.22983842
250,0.23379812
251,0.22524035
252,0.23079649
253,0.2404721
254,0.23398933
255,0.22733718
256,0.23492691
257,0.22812828
258,0.22207196
259,0.2336493
260,0.22445804
261,0.22715625
262,0.22692592
263,0.22483665
264,0.23398933
265,0.23626997
266,0.22211671
267,0.22403583
268,0.22762063
269,0.23389062
270,0.22677892
271,0.22183666
272,0.23290947
273,0.2285532
274,0.22109447
275,0.221372
276,0.2300561
277,0.22561966
278,0.2307251
279,0.23340866
280,0.22659975
281,0.22483665
282,0.2371122
283,0.23205629
284,0.23702648
285,0.22971031
286,0.22363871
287,0.22277392
288,0.22403583
289,0.22671373
290,0.22988117
291,0.22277391
292,0.2338642
293,0.23116648
294,0.22165047
295,0.2307251
296,0.22363871
297,0.235395
298,0.22324376
299,0.23379219
300,0.22971031
301,0.23269913
302,0.22898293
303,0.22619957
304,0.23429176
305,0.23230125
306,0.22387637
307,0.22324376
308,0.22966677
309,0.22605437
310,0.22524035
311,0.23116648
312,0.22277391
313,0.22483665
314,0.23024255
315,0.22258562
316,0.22677892
317,0.22917667
318,0.22984937
319,0.22286825
320,0.233475
321,0.22207196
322,0.22483665
323,0.22207196
324,0.23511244
325,0.22221026
326,0.22677892
327,0.22692823
328,0.2314135
329,0.22715625
330,0.22653133
331,0.23028606
332,0.22403583
333,0.22246039
334,0.22211671
335,0.2348598
336,0.23230125
337,0.22362657
338,0.22445804
339,0.22363871
340,0.22443514
341,0.22211671
342,0.23376718
343,0.23432212
344,0.22943127
345,0.22221026
346,0.2302351
347,0.22793582
348,0.22130159
349,0.23397578
350,0.24092445
351,0.22091962
352,0.23414838
353,0.22246039
354,0.22483665
355,0.22954354
356,0.22403583
357,0.23571019
358,0.23524511
359,0.26968122
360,0.22363871
361,0.23290947
362,0.2307251
363,0.22146471
364,0.22729203
365,0.23192123
366,0.22403583
367,0.23079649
368,0.22324376
369,0.22605437
370,0.22677892
371,0.22812828
372,0.22363871
373,0.22619957
374,0.2322481
375,0.22619957
376,0.2357412
377,0.22770903
378,0.22966677
379,0.22353141
380,0.22483665
381,0.22564626
382,0.22211671
383,0.23086384
384,0.22984937
385,0.23081775
386,0.22988117
387,0.22445804
388,0.23241591
389,0.23492691
390,0.22192988
391,0.2245841
392,0.23081775
393,0.31231833
394,0.22619957
395,0.22324376
396,0.222851
397,0.22362657
398,0.23205629
399,0.23568213
400,0.22324376
401,0.22221026
402,0.23378636
403,0.22324654
404,0.2306053
405,0.23414838
406,0.22239773
407,0.23381029
408,0.22564626
409,0.2329555
410,0.22483665
411,0.23421152
412,0.22221026
413,0.23571019
414,0.22183666
415,0.23024255
416,0.23086382
417,0.2285532
418,0.22130159
419,0.29522145
420,0.28268284
421,0.23728609
422,0.23116648
423,0.22672841
424,0.22782008
425,0.22127938
426,0.2341834
427,0.22192988
428,0.22677892
429,0.22605437
430,0.23161021
431,0.23429176
432,0.22443514
433,0.23405781
434,0.22624473
435,0.2290904
436,0.23210868
437,0.2339195
438,0.22717886
439,0.23081775
440,0.22954354
441,0.23388354
442,0.23202863
443,0.23446216
444,0.23181319
445,0.22954354
446,0.23202863
447,0.22770903
448,0.22822697
449,0.22503912
450,0.22192988
451,0.23139234
452,0.23436578
453,0.22735766
454,0.22202325
455,0.22324376
456,0.22324376
457,0.22503912
458,0.2245841
459,0.23812637
460,0.23381029
461,0.22109447
462,0.26517215
463,0.23397578
464,0.22665462
465,0.22249162
466,0.23392683
467,0.22503912
468,0.38647145
469,0.22363871
470,0.26517215
471,0.23139234
472,0.22503912
473,0.23086382
474,0.22363871
475,0.22729203
476,0.2300561
477,0.23524511
478,0.2306053
479,0.22363871
480,0.2357412
481,0.2378592
482,0.22155753
483,0.2322481
484,0.22443514
485,0.22305718
486,0.23326057
487,0.22211671
488,0.31753665
489,0.22619957
490,0.22403583
491,0.22483665
492,0.22286823
493,0.22146471
494,0.23340575
495,0.3880367
496,0.22246039
497,0.23379219
498,0.2285532
499,0.22443514
500,0.22443514
501,0.22810128
502,0.22246039
503,0.2322481
504,0.22654906
505,0.23511244
506,0.23389685
507,0.22898293
508,0.22762063
509,0.23466343
510,0.28166783
511,0.22305718
512,0.22524035
513,0.23542675
514,0.22221026
515,0.23700514
516,0.23379812
517,0.22403583
518,0.23682243
519,0.22363871
520,0.22296265
521,0.4339075
522,0.22363871
523,0.22168571
524,0.23041816
525,0.23293066
526,0.22155753
527,0.22729203
528,0.23241591
529,0.23779523
530,0.23024255
531,0.23380415
532,0.22677892
533,0.22305718
534,0.22127938
535,0.22363871
536,0.22561966
537,0.22353141
538,0.23241591
539,0.22211671
540,0.22619957
541,0.22524035
542,0.23475261
543,0.22729203
544,0.22207196
545,0.44216296
546,0.2285532
547,0.222851
548,0.22503912
549,0.23160176
550,0.22862886
551,0.22619957
552,0.22791544
553,0.22183666
554,0.22605437
555,0.22483665
556,0.23241591
557,0.2325047
558,0.23028606
559,0.23139438
560,0.23702648
561,0.23403025
562,0.23426779
563,0.22483665
564,0.22403583
565,0.23400292
566,0.22770903
567,0.2202453
568,0.22561966
569,0.2285532
570,0.22239773
571,0.23139234
572,0.23192123
573,0.23028606
574,0.23139234
575,0.22202325
576,0.22305718
577,0.22146471
578,0.22443514
579,0.22305718
580,0.22202325
581,0.2307251
582,0.22221026
583,0.22687726
584,0.22654906
585,0.28166783
586,0.224104
587,0.22503912
588,0.23192123
589,0.22192988
590,0.2285532
591,0.22736758
592,0.23381652
593,0.23378065
594,0.2306053
595,0.22503912
596,0.22994046
597,0.22324654
598,0.23024255
599,0.22605437
600,0.22363871
601,0.23546581
602,0.23269913
603,0.22503912
604,0.22503912
605,0.22391272
606,0.2353003
607,0.23725177
608,0.22619957
609,0.23412731
610,0.22619957
611,0.22445804
612,0.22564626
613,0.2325047
614,0.23689611
