,yhat
0,0.10607936
1,0.10608065
2,0.10608065
3,0.10609221
4,0.106093474
5,0.10609221
6,0.10609093
7,0.10609221
8,0.10609093
9,0.10609221
10,0.10609093
11,0.10609221
12,0.10609221
13,0.10609221
14,0.106078066
15,0.10607936
16,0.10607936
17,0.10607936
18,0.106078066
19,0.10607936
20,0.10608065
21,0.10608065
22,0.10608065
23,0.10608065
24,0.10607936
25,0.10608065
26,0.10608065
27,0.106093474
28,0.106093474
29,0.106093474
30,0.10609093
31,0.10609221
32,0.106093474
33,0.10591701
34,0.10589878
35,0.10588959
36,0.10588649
37,0.105881855
38,0.10588649
39,0.10588495
40,0.10588495
41,0.105881855
42,0.105881855
43,0.105881855
44,0.105881855
45,0.105878755
46,0.105880305
47,0.105878755
48,0.105880305
49,0.105880305
50,0.105880305
51,0.105878755
52,0.105878755
53,0.105878755
54,0.105878755
55,0.105880305
56,0.105878755
57,0.105878755
58,0.105878755
59,0.105877206
60,0.10587564
61,0.105878755
62,0.10585841
63,0.10585998
64,0.10585998
65,0.10586156
66,0.10586156
67,0.10586156
68,0.10585998
69,0.10586156
70,0.10585998
71,0.10587564
72,0.10587564
73,0.10587564
74,0.105877206
75,0.10587564
76,0.10587409
77,0.10587564
78,0.10587564
79,0.10587564
80,0.106094755
81,0.106096014
82,0.106096014
83,0.106094755
84,0.106096014
85,0.106094755
86,0.106096014
87,0.106096014
88,0.106096014
89,0.106094755
90,0.106097296
91,0.106094755
92,0.106096014
93,0.106096014
94,0.10609603
95,0.106093474
96,0.106093474
97,0.10609093
98,0.106093474
99,0.10609221
100,0.106093474
101,0.106093474
102,0.10607677
103,0.106078066
104,0.10608065
105,0.10608065
106,0.10608065
107,0.10607936
108,0.10608065
109,0.10608195
110,0.10608065
111,0.106093474
112,0.106093474
113,0.106093474
114,0.106093474
115,0.106093474
116,0.10609221
117,0.106093474
118,0.106093474
119,0.106093474
120,0.106093474
121,0.106093474
122,0.106093474
123,0.10609221
124,0.106093474
125,0.106094755
126,0.106093474
127,0.106093474
128,0.10609221
129,0.10609221
130,0.10609221
131,0.10609093
132,0.10609221
133,0.10609221
134,0.10609221
135,0.10609221
136,0.106078066
137,0.10607936
138,0.106078066
139,0.10607936
140,0.10607936
141,0.10607936
142,0.10607936
143,0.10607936
144,0.10608065
145,0.10608065
146,0.10608065
147,0.10608065
148,0.10608065
149,0.10608065
150,0.10608065
151,0.10608065
152,0.10609221
153,0.106093474
154,0.10609221
155,0.106093474
156,0.10609221
157,0.106093474
158,0.106093474
159,0.106093474
160,0.106094755
161,0.106093474
162,0.10609221
163,0.106093474
164,0.10609221
165,0.106093474
166,0.106093474
167,0.106093474
168,0.106093474
169,0.106093474
170,0.10609221
171,0.106093474
172,0.10609221
173,0.106093474
174,0.10609093
175,0.106093474
176,0.10609221
177,0.106093474
178,0.106093474
179,0.10609221
180,0.106093474
181,0.106093474
182,0.10609221
183,0.106093474
184,0.106093474
185,0.10607936
186,0.10608065
187,0.10607936
188,0.10608065
189,0.10607936
190,0.10608065
191,0.106079355
192,0.10608065
193,0.10608065
194,0.106093474
195,0.106094755
196,0.106093474
197,0.106093474
198,0.106093474
199,0.10609221
200,0.10609221
201,0.106093474
202,0.106093474
203,0.106093474
204,0.106093474
205,0.106093474
206,0.106093474
207,0.106093474
208,0.106093474
209,0.10609221
210,0.106093474
211,0.106093474
212,0.106093474
213,0.106093474
214,0.106093474
215,0.106093474
216,0.106093474
217,0.10609221
218,0.10594088
219,0.10590489
220,0.10589267
221,0.105883405
222,0.105881855
223,0.105883405
224,0.105883405
225,0.105880305
226,0.105863124
227,0.10586156
228,0.105863124
229,0.105863124
230,0.1058647
231,0.10586156
232,0.105863124
233,0.105863124
234,0.10586156
235,0.10587564
236,0.105877206
237,0.105877206
238,0.105877206
239,0.10587564
240,0.10587409
241,0.10587564
242,0.105877206
243,0.10587253
244,0.10587564
245,0.10587564
246,0.105877206
247,0.10587409
248,0.10587564
249,0.10587409
250,0.10587564
251,0.10587409
252,0.10587409
253,0.10587253
254,0.1058694
255,0.1058694
256,0.1058694
257,0.10586783
258,0.1058694
259,0.10586783
260,0.1058694
261,0.10587096
262,0.10587096
263,0.1058647
264,0.10608837
265,0.10608323
266,0.10608195
267,0.106068954
268,0.106068954
269,0.106070265
270,0.106070265
271,0.106070265
272,0.106070265
273,0.106070265
274,0.106070265
275,0.106068954
276,0.106066346
277,0.10605712
278,0.10605976
279,0.10606108
280,0.10606239
281,0.10606503
282,0.10605976
283,0.10608065
284,0.106093474
285,0.10609221
286,0.106093474
287,0.106093474
288,0.106093474
289,0.106093474
290,0.106093474
291,0.106093474
292,0.106093474
293,0.10609221
294,0.106093474
295,0.106093474
296,0.106093474
297,0.106093474
298,0.106093474
299,0.106093474
300,0.106094755
301,0.106093474
302,0.10609221
303,0.106093474
304,0.10609221
305,0.106093474
306,0.10609221
307,0.106093474
308,0.10609221
309,0.10609221
310,0.106093474
311,0.10609093
312,0.10591248
313,0.10588959
314,0.1058647
315,0.10586156
316,0.105863124
317,0.1058647
318,0.105863124
319,0.10586155
320,0.10586156
321,0.10586156
322,0.10585998
323,0.10587564
324,0.10587564
325,0.10587409
326,0.10587564
327,0.10587564
328,0.10587409
329,0.10587409
330,0.10587409
331,0.10587409
332,0.10587253
333,0.10587409
334,0.10587409
335,0.10587409
336,0.10587409
337,0.10587253
338,0.10587253
339,0.10587253
340,0.10587096
341,0.10587253
342,0.10587253
343,0.10587253
344,0.10587096
345,0.10587253
346,0.10587253
347,0.10587096
348,0.10587096
349,0.10587253
350,0.10587096
351,0.10587253
352,0.1058694
353,0.1058694
354,0.10585049
355,0.10585208
356,0.10585208
357,0.10585524
358,0.10585366
