,yhat
0,0.0031766067
1,0.0031766067
2,0.0031766067
3,0.0031766067
4,0.0031766067
5,0.0031766067
6,0.0031766067
7,0.0031766067
8,0.0031766067
9,0.0031766067
10,0.0031766067
11,0.0031766067
12,0.0031766067
13,0.0031766067
14,0.0031766067
15,0.0031766067
16,0.0031766067
17,0.0031766067
18,0.0031766067
19,0.0031766067
20,0.0031766067
21,0.0031766067
22,0.0031766067
23,0.0031766067
24,0.0031766067
25,0.0031766067
26,0.0031766067
27,0.0031766067
28,0.0031766067
29,0.0031766067
30,0.0031766067
31,0.0031766067
32,0.0031766067
33,0.0031766067
34,0.0031766067
35,0.0031766067
36,0.0031766067
37,0.0031766067
38,0.0031766067
39,0.0031766067
40,0.0031766067
41,0.0031766067
42,0.0031766067
43,0.0031766067
44,0.0031766067
45,0.0031766067
46,0.0031766067
47,0.0031766067
48,0.0031766067
49,0.0031766067
50,0.0031766067
51,0.0031766067
52,0.0031766067
53,0.0031766067
54,0.0031766067
55,0.0031766067
56,0.0031766067
57,0.0031766067
58,0.0031766067
59,0.0031766067
60,0.0031766067
61,0.0031766067
62,0.0031766067
63,0.0031766067
64,0.0031766067
65,0.0031766067
66,0.0031766067
67,0.0031766067
68,0.0031766067
69,0.0031766067
70,0.0031766067
71,0.0031766067
72,0.0031766067
73,0.0031766067
74,0.0031766067
75,0.0031766067
76,0.0031766067
77,0.0031766067
78,0.0031766067
79,0.0031766067
80,0.0031766067
81,0.0031766067
82,0.0031766067
83,0.0031766067
84,0.0031766067
85,0.0031766067
86,0.0031766067
87,0.0031766067
88,0.0031766067
89,0.0031766067
90,0.0031766067
91,0.0031766067
92,0.0031766067
93,0.0031766067
94,0.0031766067
95,0.0031766067
96,0.0031766067
97,0.0031766067
98,0.0031766067
99,0.0031766067
100,0.0031766067
101,0.0031766067
102,0.0031766067
103,0.0031766067
104,0.0031766067
105,0.0031766067
106,0.0031766067
107,0.0031766067
108,0.0031766067
109,0.0031766067
110,0.0031766067
111,0.0031766067
112,0.0031766067
113,0.0031766067
114,0.0031766067
115,0.0031766067
116,0.0031766067
117,0.0031766067
118,0.0031766067
119,0.0031766067
120,0.0031766067
121,0.0031766067
122,0.0031766067
123,0.0031766067
124,0.0031766067
125,0.0031766067
126,0.0031766067
127,0.0031766067
128,0.0031766067
129,0.0031766067
130,0.0031766067
131,0.0031766067
132,0.0031766067
133,0.0031766067
134,0.0031766067
135,0.0031766067
136,0.0031766067
137,0.0031766067
138,0.0031766067
139,0.0031766067
140,0.0031766067
141,0.0031766067
142,0.0031766067
143,0.0031766067
144,0.0031766067
145,0.0031766067
146,0.0031766067
147,0.0031766067
148,0.0031766067
149,0.0031766067
150,0.0031766067
151,0.0031766067
152,0.0031766067
153,0.0031766067
154,0.0031766067
155,0.0031766067
156,0.0031766067
157,0.0031766067
158,0.0031766067
159,0.0031766067
160,0.0031766067
161,0.0031766067
162,0.0031766067
163,0.0031766067
164,0.0031766067
165,0.0031766067
166,0.0031766067
167,0.0031766067
168,0.0031766067
169,0.0031766067
170,0.0031766067
171,0.0031766067
172,0.0031766067
173,0.0031766067
174,0.0031766067
175,0.0031766067
176,0.0031766067
177,0.0031766067
178,0.0031766067
179,0.0031766067
180,0.0031766067
181,0.0031766067
182,0.0031766067
183,0.0031766067
184,0.0031766067
185,0.0031766067
186,0.0031766067
187,0.0031766067
188,0.0031766067
189,0.0031766067
190,0.0031766067
191,0.0031766067
192,0.0031766067
193,0.0031766067
194,0.0031766067
195,0.0031766067
196,0.0031766067
197,0.0031766067
198,0.0031766067
199,0.0031766067
200,0.0031766067
201,0.0031766067
202,0.0031766067
203,0.0031766067
204,0.0031766067
205,0.0031766067
206,0.0031766067
207,0.0031766067
208,0.0031766067
209,0.0031766067
210,0.0031766067
211,0.0031766067
212,0.0031766067
213,0.0031766067
214,0.0031766067
215,0.0031766067
216,0.0031766067
217,0.0031766067
218,0.0031766067
219,0.0031766067
220,0.0031766067
221,0.0031766067
222,0.0031766067
223,0.0031766067
224,0.0031766067
225,0.0031766067
226,0.0031766067
227,0.0031766067
228,0.0031766067
229,0.0031766067
230,0.0031766067
231,0.0031766067
232,0.0031766067
233,0.0031766067
234,0.0031766067
235,0.0031766067
236,0.0031766067
237,0.0031766067
238,0.0031766067
239,0.0031766067
240,0.0031766067
241,0.0031766067
242,0.0031766067
243,0.0031766067
244,0.0031766067
245,0.0031766067
246,0.0031766067
247,0.0031766067
248,0.0031766067
249,0.0031766067
250,0.0031766067
251,0.0031766067
252,0.0031766067
253,0.0031766067
254,0.0031766067
255,0.0031766067
256,0.0031766067
257,0.0031766067
258,0.0031766067
259,0.0031766067
260,0.0031766067
261,0.0031766067
262,0.0031766067
263,0.0031766067
264,0.0031766067
265,0.0031766067
266,0.0031766067
267,0.0031766067
268,0.0031766067
269,0.0031766067
270,0.0031766067
271,0.0031766067
272,0.0031766067
273,0.0031766067
274,0.0031766067
275,0.0031766067
276,0.0031766067
277,0.0031766067
278,0.0031766067
279,0.0031766067
280,0.0031766067
281,0.0031766067
282,0.0031766067
283,0.0031766067
284,0.0031766067
285,0.0031766067
286,0.0031766067
287,0.0031766067
288,0.0031766067
289,0.0031766067
290,0.0031766067
291,0.0031766067
292,0.0031766067
293,0.0031766067
294,0.0031766067
295,0.0031766067
296,0.0031766067
297,0.0031766067
298,0.0031766067
299,0.0031766067
300,0.0031766067
301,0.0031766067
302,0.0031766067
303,0.0031766067
304,0.0031766067
305,0.0031766067
306,0.0031766067
307,0.0031766067
308,0.0031766067
309,0.0031766067
310,0.0031766067
311,0.0031766067
312,0.0031766067
313,0.0031766067
314,0.0031766067
315,0.0031766067
316,0.0031766067
317,0.0031766067
318,0.0031766067
319,0.0031766067
320,0.0031766067
321,0.0031766067
322,0.0031766067
323,0.0031766067
324,0.0031766067
325,0.0031766067
326,0.0031766067
327,0.0031766067
328,0.0031766067
