,yhat
0,0.0028253947
1,0.0020217276
2,0.0028253947
3,0.0050021983
4,0.0029069767
5,0.0032834387
6,0.004839535
7,0.0019597108
8,0.0032834387
9,0.0028253947
10,0.0018728059
11,0.004730287
12,0.006231096
13,0.0034374855
14,0.0021700067
15,0.005040896
16,0.0015002489
17,0.0033332137
18,0.0036176597
19,0.0028253947
20,0.0028253947
21,0.0075881286
22,0.0028253947
23,0.0028253947
24,0.0028253947
25,0.002610995
26,0.00431775
27,0.0028253947
28,0.004531161
29,0.0068868515
30,0.0015904182
31,0.0017232387
32,0.0028253947
33,0.0056711403
34,0.0028253947
35,0.0029069767
36,0.0028253947
37,0.0028253947
38,0.005893276
39,0.006039938
40,0.0028253947
41,0.006226253
42,0.0028253947
43,0.0015904191
44,0.0017232387
45,0.0028253947
46,0.0028253947
47,0.0028253947
48,0.0036176597
49,0.0018728059
50,0.0028253947
51,0.0037589357
52,0.0067015956
53,0.003095382
54,0.0027182214
55,0.0025291187
56,0.0018728059
57,0.0035248306
58,0.0028253947
59,0.0038995808
60,0.00431775
61,0.0028253947
62,0.0028253943
63,0.0013871458
64,0.0034757527
65,0.0028253947
66,0.0078052892
67,0.0074438048
68,0.0015002489
69,0.0030462341
70,0.0074438048
71,0.0028253947
72,0.001769206
73,0.0028253947
74,0.004455887
75,0.0028253947
76,0.0028253947
77,0.004839535
78,0.0018728059
79,0.007070435
80,0.0073603173
81,0.0029017911
82,0.0028253947
83,0.006135729
84,0.003095382
85,0.0015002489
86,0.004839535
87,0.0023396658
88,0.0065047825
89,0.0076128505
90,0.0028253947
91,0.006226253
92,0.0028253947
93,0.0036585075
94,0.0034757527
95,0.0028253943
96,0.0018728059
97,0.0075914594
98,0.0036176597
99,0.0020217276
100,0.003095382
101,0.0015002489
102,0.0036176597
103,0.0028253947
104,0.0033332137
105,0.0048205922
106,0.0024646386
107,0.0052716276
108,0.00431775
109,0.0018728059
110,0.005434389
111,0.004590112
112,0.006231096
113,0.008048706
114,0.003845523
115,0.0011218186
116,0.0028253947
117,0.0018728059
118,0.0015002489
119,0.004590112
120,0.0028253947
121,0.0036176597
122,0.0059261313
123,0.00491204
124,0.0015904191
125,0.0028253947
126,0.0028253943
127,0.0017232387
128,0.0028253947
129,0.005934406
130,0.0023176442
131,0.0029017911
132,0.0028253947
133,0.0027567116
134,0.0036585075
135,0.0028253947
136,0.0030462341
137,0.0023396658
138,0.0020217276
139,0.0032834387
140,0.0056365794
141,0.0017232387
142,0.0020217276
143,0.0028253947
144,0.0048665535
145,0.0028253947
146,0.0074438048
147,0.0018728059
148,0.0015904191
149,0.0056365794
150,0.0017232387
151,0.0056418534
152,0.0077892523
153,0.007993192
154,0.0057813805
155,0.0056878235
156,0.0048665535
157,0.0028253947
158,0.0028253943
159,0.0034757527
160,0.0015002489
161,0.0028253947
162,0.0036176597
163,0.005053666
164,0.0028253947
165,0.0019597108
166,0.0021700067
167,0.008048706
168,0.007217172
169,0.003095382
170,0.005057024
171,0.003095382
172,0.0028253947
173,0.0028253947
174,0.007057298
175,0.0015002489
176,0.0036176597
177,0.0028253947
178,0.0076584537
179,0.0076493984
180,0.0027567116
181,0.007852349
182,0.003845523
183,0.0015002489
184,0.004032189
185,0.0028253947
186,0.0067015956
187,0.0021700067
188,0.0038995808
189,0.008048706
190,0.0028253943
191,0.0028253943
192,0.005934406
193,0.0076990495
194,0.004032189
195,0.0075262687
196,0.0015002489
197,0.005405415
198,0.0013871458
199,0.0038995808
200,0.0033332137
201,0.0028253947
202,0.00431775
203,0.005801722
204,0.0071639717
205,0.001578352
206,0.0028253947
207,0.0052716276
208,0.0070164353
209,0.0015002489
210,0.0015904191
211,0.0021700067
212,0.008024253
213,0.0013871458
214,0.0069788527
215,0.0011218186
216,0.0063260403
217,0.006008153
218,0.0015002489
219,0.0028253947
220,0.0015904191
221,0.0012179096
222,0.0012179096
223,0.0015002484
224,0.0066083376
225,0.0028253947
226,0.001769206
227,0.0018728059
228,0.0028253947
229,0.001578352
230,0.0028253947
231,0.0028253947
232,0.001769206
233,0.0077425307
234,0.003095382
235,0.0028253947
236,0.0034711473
