,yhat
0,0.0033207126
1,0.007501297
2,0.0024157427
3,0.0057563214
4,0.01256062
5,0.0033207126
6,0.014031904
7,0.0057563214
8,0.014031904
9,0.0036082389
10,0.0033207126
11,0.0033207126
12,0.0020648986
13,0.0052902168
14,0.0057563214
15,0.0057563214
16,0.014031904
17,0.0119134
18,0.009475256
19,0.0024157427
20,0.0033207126
21,0.0029201452
22,0.0033207126
23,0.0057563214
24,0.0038153678
25,0.014031904
26,0.0040208492
27,0.002668703
28,0.0036082389
29,0.002668703
30,0.013236588
31,0.0057563223
32,0.00995365
33,0.0033207126
34,0.0057563214
35,0.0057563214
36,0.004687017
37,0.0057563214
38,0.0033207126
39,0.0057563214
40,0.004702514
41,0.014031904
42,0.0020648986
43,0.004687017
44,0.004702514
45,0.0057563214
46,0.004074689
47,0.0033207126
48,0.004074689
49,0.009410594
50,0.010604154
51,0.014031904
52,0.0057563214
53,0.0057563214
54,0.014031904
55,0.0022361968
56,0.0033207126
57,0.0057563214
58,0.010330018
59,0.0033207126
60,0.0020648986
61,0.010514816
62,0.0057563223
63,0.005435718
64,0.0033207126
65,0.0033207126
66,0.0020648986
67,0.0057563214
68,0.008769601
69,0.009372009
70,0.0033207126
71,0.010068698
72,0.014031904
73,0.014031904
74,0.003461129
75,0.010514816
76,0.0057563214
77,0.0057563214
78,0.0022361968
79,0.003170073
80,0.0057563214
81,0.0033207126
82,0.010877697
83,0.013894411
84,0.0033207126
85,0.0033207126
86,0.0033207126
87,0.012590435
88,0.0057563214
89,0.00637832
90,0.0020648986
91,0.0057563214
92,0.0057563214
93,0.0020648986
94,0.004702514
95,0.0057563223
96,0.0022361968
97,0.006146387
98,0.0033207126
99,0.0033207126
100,0.0118968
101,0.0033207126
102,0.0037650727
103,0.003461129
104,0.014031904
105,0.0033207126
106,0.0057563214
107,0.0057563214
108,0.0057563214
109,0.00209215
110,0.014031904
111,0.005435718
112,0.0057563214
113,0.0057563214
114,0.0057563214
115,0.00793357
116,0.0033207126
117,0.0052902168
118,0.0033207126
119,0.0057563214
120,0.0057563214
121,0.0038153678
122,0.014031904
123,0.007703257
124,0.0020648986
125,0.0033207126
126,0.0044530546
127,0.0038153678
128,0.0033207126
129,0.0072815567
130,0.013174058
131,0.0057563214
132,0.0020648986
133,0.0033207126
134,0.005675097
135,0.014031904
136,0.0024157427
137,0.0033207126
138,0.0057563214
139,0.0134143215
140,0.0033207126
141,0.0022361968
142,0.0033207126
143,0.0020648986
144,0.0033207126
145,0.014031904
146,0.0033207126
147,0.010514816
148,0.0057563214
149,0.0020648986
150,0.0072815567
151,0.0033207126
152,0.005193836
153,0.0033207126
154,0.0020648986
155,0.0057563214
156,0.014031904
157,0.0033207126
158,0.0033207126
159,0.0040208492
160,0.0057563214
161,0.0036082389
162,0.0020648986
163,0.0020648986
164,0.003461129
165,0.010330018
166,0.0033207126
167,0.0033207126
