,yhat
0,-0.00048824726
1,-0.00048824723
2,-0.00048824723
3,-0.0004882472
4,-0.0004882472
5,-0.0004882472
6,-0.0004882472
7,-0.0004882472
8,-0.0004882472
9,-0.0004882472
10,-0.0004882472
11,-0.0004882472
12,-0.0004882472
13,-0.0004882472
14,-0.00048824726
15,-0.00048824726
16,-0.00048824726
17,-0.00048824726
18,-0.00048824726
19,-0.00048824726
20,-0.00048824723
21,-0.00048824723
22,-0.00048824723
23,-0.00048824723
24,-0.00048824726
25,-0.00048824723
26,-0.00048824723
27,-0.0004882472
28,-0.0004882472
29,-0.0004882472
30,-0.0004882472
31,-0.0004882472
32,-0.0004882472
33,-0.00048824778
34,-0.00048824784
35,-0.00048824787
36,-0.0004882479
37,-0.0004882479
38,-0.0004882479
39,-0.0004882479
40,-0.0004882479
41,-0.0004882479
42,-0.0004882479
43,-0.0004882479
44,-0.0004882479
45,-0.0004882479
46,-0.0004882479
47,-0.0004882479
48,-0.0004882479
49,-0.0004882479
50,-0.0004882479
51,-0.0004882479
52,-0.0004882479
53,-0.0004882479
54,-0.0004882479
55,-0.0004882479
56,-0.0004882479
57,-0.0004882479
58,-0.0004882479
59,-0.00048824793
60,-0.00048824793
61,-0.0004882479
62,-0.00048824796
63,-0.00048824796
64,-0.00048824796
65,-0.00048824796
66,-0.00048824796
67,-0.00048824796
68,-0.00048824796
69,-0.00048824796
70,-0.00048824796
71,-0.00048824793
72,-0.00048824793
73,-0.00048824793
74,-0.00048824793
75,-0.00048824793
76,-0.00048824793
77,-0.00048824793
78,-0.00048824793
79,-0.00048824793
80,-0.0004882472
81,-0.00048824717
82,-0.00048824717
83,-0.0004882472
84,-0.00048824717
85,-0.0004882472
86,-0.00048824717
87,-0.00048824717
88,-0.00048824717
89,-0.0004882472
90,-0.00048824717
91,-0.0004882472
92,-0.00048824717
93,-0.00048824717
94,-0.00048824717
95,-0.0004882472
96,-0.0004882472
97,-0.0004882472
98,-0.0004882472
99,-0.0004882472
100,-0.0004882472
101,-0.0004882472
102,-0.00048824726
103,-0.00048824726
104,-0.00048824723
105,-0.00048824723
106,-0.00048824723
107,-0.00048824726
108,-0.00048824723
109,-0.00048824723
110,-0.00048824723
111,-0.0004882472
112,-0.0004882472
113,-0.0004882472
114,-0.0004882472
115,-0.0004882472
116,-0.0004882472
117,-0.0004882472
118,-0.0004882472
119,-0.0004882472
120,-0.0004882472
121,-0.0004882472
122,-0.0004882472
123,-0.0004882472
124,-0.0004882472
125,-0.0004882472
126,-0.0004882472
127,-0.0004882472
128,-0.0004882472
129,-0.0004882472
130,-0.0004882472
131,-0.0004882472
132,-0.0004882472
133,-0.0004882472
134,-0.0004882472
135,-0.0004882472
136,-0.00048824726
137,-0.00048824726
138,-0.00048824726
139,-0.00048824726
140,-0.00048824726
141,-0.00048824726
142,-0.00048824726
143,-0.00048824726
