,yhat
0,-5.5227945e-05
1,-5.5227927e-05
2,-5.5227927e-05
3,-5.5227712e-05
4,-5.5227683e-05
5,-5.5227712e-05
6,-5.5227738e-05
7,-5.5227712e-05
8,-5.5227738e-05
9,-5.5227712e-05
10,-5.5227738e-05
11,-5.5227712e-05
12,-5.5227712e-05
13,-5.5227712e-05
14,-5.5227963e-05
15,-5.5227945e-05
16,-5.5227945e-05
17,-5.5227945e-05
18,-5.5227963e-05
19,-5.5227945e-05
20,-5.5227927e-05
21,-5.5227927e-05
22,-5.5227927e-05
23,-5.5227927e-05
24,-5.5227945e-05
25,-5.5227927e-05
26,-5.5227927e-05
27,-5.5227683e-05
28,-5.5227683e-05
29,-5.5227683e-05
30,-5.5227738e-05
31,-5.5227712e-05
32,-5.5227683e-05
33,-5.522635e-05
34,-5.5226206e-05
35,-5.5226126e-05
36,-5.52261e-05
37,-5.5226057e-05
38,-5.52261e-05
39,-5.5226086e-05
40,-5.5226086e-05
41,-5.5226057e-05
42,-5.5226057e-05
43,-5.5226057e-05
44,-5.5226057e-05
45,-5.5226028e-05
46,-5.5226043e-05
47,-5.5226028e-05
48,-5.5226043e-05
49,-5.5226043e-05
50,-5.5226043e-05
51,-5.5226028e-05
52,-5.5226028e-05
53,-5.5226028e-05
54,-5.5226028e-05
55,-5.5226043e-05
56,-5.5226028e-05
57,-5.5226028e-05
58,-5.5226028e-05
59,-5.5226014e-05
60,-5.5226e-05
61,-5.5226028e-05
62,-5.5225824e-05
63,-5.5225843e-05
64,-5.5225843e-05
65,-5.5225857e-05
66,-5.5225857e-05
67,-5.5225857e-05
68,-5.5225843e-05
69,-5.5225857e-05
70,-5.5225843e-05
71,-5.5226e-05
72,-5.5226e-05
73,-5.5226e-05
74,-5.5226014e-05
75,-5.5226e-05
76,-5.5225984e-05
77,-5.5226e-05
78,-5.5226e-05
79,-5.5226e-05
80,-5.5227654e-05
81,-5.5227625e-05
82,-5.5227625e-05
83,-5.5227654e-05
84,-5.5227625e-05
85,-5.5227654e-05
86,-5.5227625e-05
87,-5.5227625e-05
88,-5.5227625e-05
89,-5.5227654e-05
90,-5.5227596e-05
91,-5.5227654e-05
92,-5.5227625e-05
93,-5.5227625e-05
94,-5.5227625e-05
95,-5.5227683e-05
96,-5.5227683e-05
97,-5.5227738e-05
98,-5.5227683e-05
99,-5.5227712e-05
100,-5.5227683e-05
101,-5.5227683e-05
102,-5.5227985e-05
103,-5.5227963e-05
104,-5.5227927e-05
105,-5.5227927e-05
106,-5.5227927e-05
107,-5.5227945e-05
108,-5.5227927e-05
109,-5.5227905e-05
110,-5.5227927e-05
111,-5.5227683e-05
112,-5.5227683e-05
113,-5.5227683e-05
114,-5.5227683e-05
115,-5.5227683e-05
116,-5.5227712e-05
117,-5.5227683e-05
118,-5.5227683e-05
119,-5.5227683e-05
120,-5.5227683e-05
121,-5.5227683e-05
122,-5.5227683e-05
123,-5.5227712e-05
124,-5.5227683e-05
125,-5.5227654e-05
126,-5.5227683e-05
127,-5.5227683e-05
128,-5.5227712e-05
129,-5.5227712e-05
130,-5.5227712e-05
131,-5.5227738e-05
132,-5.5227712e-05
133,-5.5227712e-05
134,-5.5227712e-05
135,-5.5227712e-05
136,-5.5227963e-05
137,-5.5227945e-05
138,-5.5227963e-05
139,-5.5227945e-05
140,-5.5227945e-05
141,-5.5227945e-05
142,-5.5227945e-05
143,-5.5227945e-05
144,-5.5227927e-05
145,-5.5227927e-05
146,-5.5227927e-05
147,-5.5227927e-05
148,-5.5227927e-05
149,-5.5227927e-05
150,-5.5227927e-05
151,-5.5227927e-05
152,-5.5227712e-05
153,-5.5227683e-05
154,-5.5227712e-05
155,-5.5227683e-05
156,-5.5227712e-05
157,-5.5227683e-05
158,-5.5227683e-05
159,-5.5227683e-05
160,-5.5227654e-05
161,-5.5227683e-05
162,-5.5227712e-05
163,-5.5227683e-05
164,-5.5227712e-05
165,-5.5227683e-05
166,-5.5227683e-05
167,-5.5227683e-05
168,-5.5227683e-05
169,-5.5227683e-05
170,-5.5227712e-05
171,-5.5227683e-05
172,-5.5227712e-05
